timestamp,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],routing,latency_ms
1772200025.9441214,303.4,311.8,1438,58.9,22,cloud_offload,113
1772200025.9656634,303.4,311.9,1491,38.2,26,cloud_offload,151
1772200025.9763978,303.5,312.0,1756,29.7,28,cloud_offload,63
1772200026.0191457,303.4,311.9,1510,42.2,36,cloud_offload,109
1772200026.1160202,303.3,311.8,1842,24.5,67,cloud_offload,144
1772200026.1483448,303.3,311.8,1548,33.5,75,cloud_offload,179
1772200026.223614,303.7,312.2,1487,34.0,94,cloud_offload,100
1772200026.256022,303.6,312.3,1698,31.3,100,cloud_offload,160
1772200026.277663,303.7,312.3,1349,51.0,105,cloud_offload,83
1772200026.288566,303.7,312.4,1535,38.6,107,cloud_offload,183
1772200026.3208876,303.5,312.1,1326,55.7,114,cloud_offload,167
1772200026.3525684,303.5,312.3,1624,34.8,121,cloud_offload,169
1772200026.513652,303.8,312.6,1527,41.9,159,cloud_offload,82
1772200026.5243683,303.8,312.6,1406,47.1,162,cloud_offload,127
1772200026.588929,303.7,312.5,1481,33.3,182,cloud_offload,132
1772200026.5996451,303.7,312.4,1512,39.2,184,cloud_offload,53
1772200026.620901,303.7,312.4,1525,43.9,188,cloud_offload,106
1772200026.6639411,303.8,312.5,1447,46.6,198,cloud_offload,138
1772200026.6854746,303.7,312.4,1642,32.3,206,cloud_offload,175
1772200026.7177227,303.6,312.3,2168,17.7,219,cloud_offload,159
1772200026.7609775,303.6,312.4,2232,16.8,0,cloud_offload,126
1772200026.7715607,303.6,312.4,1480,50.7,2,cloud_offload,56
1772200026.8361547,303.5,312.4,1606,31.7,22,cloud_offload,71
1772200026.8472407,303.5,312.3,1681,29.8,25,cloud_offload,74
1772200026.9116645,303.4,312.2,1561,38.2,45,cloud_offload,167
1772200026.943497,303.4,312.2,1337,69.4,52,cloud_offload,95
1772200026.9961076,303.4,312.3,1680,30.6,67,cloud_offload,83
1772200027.0070796,303.4,312.3,1502,36.0,69,cloud_offload,176
1772200027.018157,303.5,312.3,1543,33.3,71,cloud_offload,177
1772200027.029112,303.5,312.3,1584,35.2,74,cloud_offload,191
1772200027.0400376,303.5,312.4,1340,44.5,76,cloud_offload,152
1772200027.0617747,303.3,312.1,1693,30.0,80,cloud_offload,149
1772200027.0831313,303.4,312.2,1554,36.8,85,cloud_offload,88
1772200027.0940323,303.4,312.2,1580,35.8,90,cloud_offload,98
1772200027.1047733,303.4,312.3,1479,42.8,92,cloud_offload,77
1772200027.1581028,303.6,312.6,1502,39.5,103,cloud_offload,89
1772200027.1688511,303.6,312.7,1699,31.5,105,cloud_offload,176
1772200027.1795459,303.5,312.6,1602,34.2,108,cloud_offload,165
1772200027.190201,303.6,312.6,1436,42.0,110,cloud_offload,101
1772200027.22257,303.7,312.7,1669,31.7,120,cloud_offload,78
1772200027.298101,303.7,312.5,1670,26.1,139,cloud_offload,80
1772200027.31978,303.8,312.5,1366,45.1,143,cloud_offload,138
1772200027.3412023,303.8,312.6,1768,23.9,149,cloud_offload,191
1772200027.351772,303.8,312.5,1523,47.0,152,cloud_offload,131
1772200027.3841398,303.9,312.7,1800,24.3,158,cloud_offload,168
1772200027.4165118,303.9,312.7,1602,33.9,165,cloud_offload,184
1772200027.4592297,303.9,312.7,1485,43.3,174,cloud_offload,194
1772200027.4700902,303.9,312.7,1528,38.4,177,cloud_offload,127
1772200027.578318,303.7,312.7,1612,36.3,200,cloud_offload,136
1772200027.6318848,303.8,313.1,1256,58.7,213,cloud_offload,52
1772200027.6641297,303.7,313.0,1303,54.4,2,cloud_offload,87
1772200027.7183187,303.8,312.9,1573,34.6,14,cloud_offload,188
1772200027.794534,303.7,312.9,1532,41.3,32,cloud_offload,70
1772200027.8271408,303.7,312.8,1627,31.7,40,cloud_offload,99
1772200027.8376877,303.7,312.8,1437,51.3,42,cloud_offload,181
1772200027.881072,303.8,312.9,1442,48.3,52,cloud_offload,192
1772200027.9133544,303.7,312.8,1543,38.3,61,cloud_offload,186
1772200027.9239213,303.7,312.8,1634,33.8,63,cloud_offload,128
1772200027.9665415,303.9,313.0,1759,28.4,74,cloud_offload,183
1772200028.0099375,304.0,313.1,1466,39.5,83,cloud_offload,102
1772200028.0644343,303.9,313.1,1639,29.0,95,cloud_offload,171
1772200028.09733,304.0,313.3,1294,54.6,102,cloud_offload,148
1772200028.1081035,303.9,313.2,1630,29.3,104,cloud_offload,189
1772200028.1188998,303.9,313.2,1624,39.8,107,cloud_offload,105
1772200028.1945467,304.0,313.2,1615,37.8,127,cloud_offload,145
1772200028.2050614,304.1,313.2,1586,41.1,129,cloud_offload,160
1772200028.2374911,304.1,313.2,1586,34.6,139,cloud_offload,177
1772200028.2485404,304.0,313.2,1314,47.1,144,cloud_offload,88
1772200028.2591674,304.1,313.2,1569,35.8,146,cloud_offload,64
1772200028.2810743,304.1,313.2,1412,47.5,150,cloud_offload,120
1772200028.302745,304.1,313.2,1410,42.4,155,cloud_offload,130
1772200028.3667932,303.9,313.0,1433,48.4,178,cloud_offload,143
1772200028.3774984,303.8,312.9,1514,34.3,180,cloud_offload,90
1772200028.3881226,303.8,312.9,1619,35.7,182,cloud_offload,133
1772200028.3988073,303.8,312.9,1378,45.6,184,cloud_offload,107
1772200028.4200072,303.8,312.9,1367,49.9,192,cloud_offload,172
1772200028.430849,303.9,312.9,1526,42.5,194,cloud_offload,58
1772200028.4736462,304.0,312.9,1313,53.9,202,cloud_offload,119
1772200028.4947727,304.0,313.0,1407,42.1,5,cloud_offload,88
1772200028.5056818,304.1,313.0,1566,37.2,7,cloud_offload,158
1772200028.5698836,304.2,313.0,1442,40.9,23,cloud_offload,197
1772200028.591447,304.0,313.0,1454,46.8,30,cloud_offload,55
1772200028.6665113,304.2,313.3,1410,51.6,47,cloud_offload,132
1772200028.6883485,304.1,313.2,1590,43.4,52,cloud_offload,71
1772200028.699238,304.1,313.1,1327,54.1,57,cloud_offload,124
1772200028.7211683,304.0,313.0,1377,56.0,61,cloud_offload,89
1772200028.7322543,304.0,313.0,1541,45.9,64,cloud_offload,59
1772200028.7647648,303.9,313.1,1483,47.2,71,cloud_offload,146
1772200028.7755387,303.9,313.2,1570,40.7,74,cloud_offload,90
1772200028.8393412,304.2,313.5,1627,32.2,91,cloud_offload,112
1772200028.871777,304.2,313.5,1438,50.1,100,cloud_offload,56
1772200028.882655,304.2,313.5,1437,47.2,102,cloud_offload,101
1772200028.8935845,304.1,313.4,1518,42.4,105,cloud_offload,130
1772200028.90433,304.1,313.5,1587,33.6,108,cloud_offload,142
1772200028.9796417,304.0,313.4,1389,45.8,123,cloud_offload,135
1772200028.9906445,304.0,313.5,1732,26.2,126,cloud_offload,154
1772200029.011886,304.1,313.6,1441,43.7,131,cloud_offload,175
1772200029.0227494,304.1,313.6,1382,46.7,134,cloud_offload,101
1772200029.058301,304.2,313.8,1401,53.9,142,cloud_offload,169
1772200029.0690353,304.1,313.6,1611,31.4,144,cloud_offload,178
1772200029.090574,304.2,313.6,1411,46.0,149,cloud_offload,139
1772200029.1119344,304.2,313.6,1469,40.0,154,cloud_offload,103
1772200029.1441903,304.2,313.5,1557,37.3,164,cloud_offload,133
1772200029.1870492,304.2,313.4,1434,42.5,175,cloud_offload,109
1772200029.2517905,304.1,313.3,1438,45.5,188,cloud_offload,77
1772200029.2625117,304.1,313.3,1883,24.5,190,cloud_offload,145
1772200029.2950213,304.3,313.6,1489,40.3,196,cloud_offload,86
1772200029.3165202,304.3,313.6,1585,32.1,202,cloud_offload,151
1772200029.3815463,304.4,313.6,1585,38.9,9,cloud_offload,194
1772200029.403142,304.4,313.6,1507,43.1,13,cloud_offload,66
1772200029.446211,304.3,313.5,2643,12.7,21,cloud_offload,60
1772200029.564426,304.2,313.4,1713,23.5,50,cloud_offload,89
1772200029.5749488,304.3,313.4,1624,32.1,53,cloud_offload,86
1772200029.6727338,304.2,313.5,1739,28.1,80,cloud_offload,64
1772200029.7158177,304.0,313.1,1388,53.2,91,cloud_offload,99
1772200029.7264314,304.0,313.2,1517,43.1,96,cloud_offload,143
1772200029.7482471,304.0,313.2,1584,38.7,104,cloud_offload,90
1772200029.7698572,303.9,313.1,1586,31.9,108,cloud_offload,148
1772200029.7807007,303.9,313.0,1901,22.5,110,cloud_offload,179
1772200029.8023765,304.0,313.0,2012,21.1,115,cloud_offload,185
1772200029.8132746,304.0,313.0,2354,15.0,117,cloud_offload,105
1772200029.8346648,304.0,313.2,1632,30.6,121,cloud_offload,81
1772200029.8992898,303.9,313.1,1668,34.4,137,cloud_offload,116
1772200029.9205265,303.9,313.0,1517,36.0,142,cloud_offload,136
1772200029.9315171,303.8,312.9,1570,35.8,147,cloud_offload,124
1772200029.9636853,303.8,312.8,1416,58.7,156,cloud_offload,62
1772200030.082576,303.7,312.5,1433,53.6,185,cloud_offload,62
1772200030.1259995,303.7,312.7,1532,42.7,194,cloud_offload,145
1772200030.136967,303.7,312.7,1316,51.8,197,cloud_offload,162
1772200030.1696885,303.8,313.0,1365,59.9,205,cloud_offload,60
1772200030.2022803,303.9,313.1,1665,29.6,0,cloud_offload,114
1772200030.2129948,303.9,313.2,1350,47.2,2,cloud_offload,192
1772200030.2345927,304.0,313.2,1437,53.9,7,cloud_offload,93
1772200030.2452385,303.9,313.0,1403,48.3,10,cloud_offload,72
1772200030.2670724,303.9,313.1,1343,61.4,14,cloud_offload,105
1772200030.2777636,303.9,313.1,1790,26.7,17,cloud_offload,146
1772200030.299241,303.8,313.1,1458,42.2,25,cloud_offload,68
1772200030.3100138,303.6,312.9,1381,57.8,27,cloud_offload,183
1772200030.3317072,303.7,312.9,1461,50.1,31,cloud_offload,185
1772200030.492287,303.4,312.9,1422,39.9,63,cloud_offload,181
1772200030.5028353,303.5,312.9,1332,52.9,66,cloud_offload,184
1772200030.5676286,303.5,313.0,1393,51.6,80,cloud_offload,147
1772200030.652981,303.4,312.8,1376,53.4,98,cloud_offload,187
1772200030.6637027,303.5,312.9,1883,23.3,100,cloud_offload,185
1772200030.6961434,303.4,312.9,1389,54.1,109,cloud_offload,60
1772200030.7932444,303.5,312.9,1501,44.0,128,cloud_offload,126
1772200030.8253245,303.6,312.9,1480,41.4,135,cloud_offload,177
1772200030.8360083,303.7,313.0,1469,39.9,137,cloud_offload,152
1772200030.8468769,303.8,313.2,1381,52.4,140,cloud_offload,55
1772200030.8795197,303.8,313.1,1523,39.8,150,cloud_offload,186
1772200030.911896,303.8,313.2,1531,39.4,159,cloud_offload,104
1772200030.9228106,303.9,313.3,1507,34.3,161,cloud_offload,69
1772200030.9441803,303.8,313.3,1406,52.1,166,cloud_offload,60
1772200030.998326,303.8,313.2,1379,50.2,178,cloud_offload,165
1772200031.0312197,303.7,313.1,1355,49.1,188,cloud_offload,138
1772200031.0532598,303.8,313.1,1309,55.8,193,cloud_offload,102
1772200031.0747566,303.9,313.2,1481,44.1,197,cloud_offload,145
1772200031.1286933,304.0,313.2,1481,42.6,213,cloud_offload,179
1772200031.139605,303.9,313.2,1422,48.0,215,cloud_offload,112
1772200031.19421,303.6,312.8,1701,30.8,12,cloud_offload,87
1772200031.2051501,303.6,312.8,1710,27.2,14,cloud_offload,158
1772200031.2268422,303.6,312.7,1637,32.9,19,cloud_offload,199
1772200031.2375917,303.5,312.6,1496,39.0,21,cloud_offload,183
1772200031.2803044,303.4,312.7,1357,55.3,31,cloud_offload,169
1772200031.3449442,303.7,312.9,1406,41.9,48,cloud_offload,198
1772200031.355548,303.7,313.0,1456,45.5,51,cloud_offload,54
1772200031.3876455,303.6,312.7,1403,46.2,57,cloud_offload,88
1772200031.4635222,303.4,312.7,1594,32.8,79,cloud_offload,50
1772200031.485167,303.5,312.8,1404,55.8,84,cloud_offload,58
1772200031.5609186,303.3,312.6,1623,34.6,102,cloud_offload,110
1772200031.5826824,303.4,312.8,1622,35.1,107,cloud_offload,138
1772200031.5935106,303.5,312.9,1530,34.5,110,cloud_offload,180
1772200031.6476917,303.3,312.6,1692,29.0,125,cloud_offload,129
1772200031.7124414,303.2,312.6,1281,57.0,144,cloud_offload,86
1772200031.7340477,303.2,312.6,1601,35.3,148,cloud_offload,195
1772200031.7447727,303.1,312.6,1548,36.4,150,cloud_offload,102
1772200031.8635318,302.8,312.3,1336,57.5,187,cloud_offload,53
1772200031.8743937,302.9,312.4,2030,19.1,192,cloud_offload,64
1772200031.895659,302.9,312.4,1446,41.7,196,cloud_offload,109
1772200031.9390218,302.8,312.3,1504,40.3,204,cloud_offload,132
1772200031.9497833,302.9,312.4,1421,46.0,206,cloud_offload,175
1772200031.9711492,302.9,312.2,1469,42.0,214,cloud_offload,69
1772200032.0037017,302.8,312.3,1366,49.1,221,cloud_offload,86
1772200032.0146728,302.8,312.3,1483,47.2,223,cloud_offload,140
1772200032.0254157,302.7,312.2,1572,34.4,228,cloud_offload,101
1772200032.0360768,302.8,312.2,1481,40.2,230,cloud_offload,181
1772200032.057504,302.8,312.3,1262,70.5,234,cloud_offload,169
1772200032.0682235,302.8,312.4,1529,36.8,237,cloud_offload,184
1772200032.1106875,302.8,312.4,1411,53.8,246,cloud_offload,170
1772200032.1435986,302.7,312.3,1421,48.5,0,cloud_offload,89
1772200032.1544425,302.7,312.3,1858,25.4,2,cloud_offload,101
1772200032.1760106,302.7,312.4,1444,48.7,9,cloud_offload,175
1772200032.1973684,302.7,312.4,1954,24.8,13,cloud_offload,155
1772200032.2189612,302.7,312.4,1433,44.2,17,cloud_offload,63
1772200032.2511995,302.9,312.6,1328,59.9,24,cloud_offload,101
1772200032.337695,302.6,312.3,1512,34.2,44,cloud_offload,162
1772200032.3594391,302.7,312.4,1422,44.5,49,cloud_offload,165
1772200032.3915489,302.5,312.2,1775,27.9,56,cloud_offload,52
1772200032.402494,302.6,312.3,1554,42.0,58,cloud_offload,186
1772200032.4665363,302.8,312.4,1392,46.2,70,cloud_offload,99
1772200032.4773958,302.9,312.5,1550,45.5,72,cloud_offload,90
1772200032.5098972,302.9,312.5,1679,30.9,79,cloud_offload,67
1772200032.5206969,302.9,312.6,1394,46.4,82,cloud_offload,143
1772200032.564341,303.0,312.6,1392,42.9,94,cloud_offload,188
1772200032.6181655,303.1,312.9,1511,40.1,107,cloud_offload,107
1772200032.6716213,303.0,312.7,1361,48.8,120,cloud_offload,103
1772200032.7039206,303.0,312.5,1461,40.2,127,cloud_offload,157
1772200032.7147613,303.1,312.6,1895,23.5,129,cloud_offload,98
1772200032.7360778,303.0,312.5,1602,33.7,135,cloud_offload,134
1772200032.768864,303.0,312.4,1526,36.1,142,cloud_offload,131
1772200032.779649,302.9,312.3,1339,52.1,145,cloud_offload,92
1772200032.822808,302.9,312.4,1424,49.5,155,cloud_offload,189
1772200032.8982413,302.8,312.3,1386,57.8,172,cloud_offload,177
1772200032.9088683,302.7,312.2,1369,51.8,174,cloud_offload,194
1772200032.9406593,302.6,312.1,1445,42.0,181,cloud_offload,139
1772200032.9512796,302.7,312.1,1763,26.5,184,cloud_offload,182
1772200032.9619746,302.7,312.2,1611,34.1,186,cloud_offload,191
1772200033.047235,302.6,312.2,1520,43.0,208,cloud_offload,78
1772200033.0579312,302.6,312.1,1611,39.9,210,cloud_offload,150
1772200033.0798085,302.6,312.1,1499,35.0,215,cloud_offload,74
1772200033.1220095,302.8,312.4,1376,57.1,8,cloud_offload,195
1772200033.132554,302.8,312.4,1368,49.5,10,cloud_offload,157
1772200033.1433034,302.9,312.5,1357,55.0,12,cloud_offload,107
1772200033.1539092,302.9,312.5,1924,24.0,17,cloud_offload,138
1772200033.1648273,302.9,312.5,1551,40.0,20,cloud_offload,161
1772200033.2509284,302.8,312.2,1746,27.4,44,cloud_offload,85
1772200033.2725823,302.8,312.1,1520,39.9,48,cloud_offload,188
1772200033.3058531,302.8,312.1,1418,51.4,54,cloud_offload,130
1772200033.3165095,302.8,312.1,1958,20.3,56,cloud_offload,58
1772200033.327081,302.8,312.2,1682,30.9,58,cloud_offload,120
1772200033.3589914,302.7,312.0,1484,41.5,65,cloud_offload,90
1772200033.4555273,302.6,311.9,1633,30.9,89,cloud_offload,91
1772200033.4770577,302.5,311.9,1520,44.9,94,cloud_offload,167
1772200033.552783,302.4,311.7,1721,26.9,112,cloud_offload,81
1772200033.5959902,302.4,311.8,1648,30.0,122,cloud_offload,151
1772200033.6068234,302.3,311.8,1879,23.0,124,cloud_offload,171
1772200033.6280525,302.4,311.8,1493,38.4,132,cloud_offload,117
1772200033.649503,302.3,311.7,1400,41.6,136,cloud_offload,183
1772200033.7032297,302.3,311.7,1540,28.9,149,cloud_offload,138
1772200033.7352252,302.3,311.9,1508,42.3,159,cloud_offload,145
1772200033.7568278,302.5,312.0,1579,35.7,167,cloud_offload,53
1772200033.778259,302.5,312.0,1521,40.2,174,cloud_offload,95
1772200033.865348,302.3,311.7,1648,32.1,197,cloud_offload,110
1772200033.909232,302.4,312.0,1457,45.5,206,cloud_offload,119
1772200033.9201686,302.5,312.0,1445,54.8,0,cloud_offload,74
1772200033.9309003,302.5,312.1,1534,38.6,3,cloud_offload,94
1772200033.9630337,302.4,312.0,1562,37.9,10,cloud_offload,107
1772200033.984364,302.5,312.2,1738,25.3,14,cloud_offload,116
1772200033.9972231,302.4,312.0,1305,49.1,16,cloud_offload,74
1772200034.0079658,302.4,312.0,1477,39.7,18,cloud_offload,166
1772200034.0401773,302.5,312.2,1574,38.7,30,cloud_offload,120
1772200034.0830662,302.5,312.0,2052,18.9,40,cloud_offload,64
1772200034.1046824,302.4,311.9,1578,29.9,44,cloud_offload,107
1772200034.1368792,302.5,311.9,1481,42.9,52,cloud_offload,154
1772200034.1691303,302.5,311.9,1340,59.4,60,cloud_offload,127
1772200034.2120323,302.6,311.9,1598,35.5,69,cloud_offload,94
1772200034.2337477,302.7,312.0,1538,36.7,74,cloud_offload,185
1772200034.270844,302.7,312.0,1652,31.0,81,cloud_offload,88
1772200034.281959,302.8,312.1,1487,36.6,84,cloud_offload,86
1772200034.3039174,302.9,312.1,1334,54.7,88,cloud_offload,174
1772200034.3256025,302.9,312.2,1513,37.8,92,cloud_offload,126
1772200034.3691802,303.1,312.3,1623,31.6,101,cloud_offload,72
1772200034.3803341,303.1,312.4,1378,50.1,104,cloud_offload,114
1772200034.402318,303.0,312.3,1674,29.5,109,cloud_offload,158
1772200034.41291,303.0,312.3,1486,42.4,112,cloud_offload,97
1772200034.4344916,303.0,312.2,1624,28.8,117,cloud_offload,57
1772200034.48806,303.0,312.3,1932,21.9,132,cloud_offload,68
1772200034.4986918,303.0,312.3,1533,38.5,134,cloud_offload,122
1772200034.5313559,302.9,312.3,1578,36.3,141,cloud_offload,84
1772200034.6073058,302.8,312.2,1615,32.9,159,cloud_offload,176
1772200034.6394877,302.7,312.2,1447,47.5,166,cloud_offload,153
1772200034.6828036,302.5,312.0,1487,46.1,175,cloud_offload,59
1772200034.6935027,302.6,312.1,1519,38.1,178,cloud_offload,67
1772200034.7041702,302.6,312.1,1668,28.7,180,cloud_offload,161
1772200034.7149644,302.6,312.1,1420,51.6,182,cloud_offload,73
1772200034.7691169,302.5,312.0,1591,29.4,192,cloud_offload,99
1772200034.7797506,302.4,311.8,1644,37.2,195,cloud_offload,135
1772200034.8545084,302.4,311.7,1495,36.8,215,cloud_offload,80
1772200034.8652723,302.3,311.6,1544,34.3,0,cloud_offload,124
1772200034.8981116,302.3,311.5,1794,26.1,7,cloud_offload,62
1772200034.9514284,302.2,311.5,1616,34.0,19,cloud_offload,104
1772200034.9729586,302.2,311.4,1539,35.1,24,cloud_offload,139
1772200034.9836855,302.3,311.4,1845,21.9,27,cloud_offload,91
1772200035.101885,302.3,311.8,1565,37.8,59,cloud_offload,138
1772200035.1230896,302.2,311.7,1584,36.2,63,cloud_offload,144
1772200035.176985,302.2,311.6,1592,37.7,79,cloud_offload,54
1772200035.1875918,302.2,311.6,1594,36.8,82,cloud_offload,122
1772200035.198429,302.2,311.5,1482,45.6,87,cloud_offload,66
1772200035.252505,302.3,311.8,1435,44.8,98,cloud_offload,174
1772200035.28485,302.4,311.8,1453,42.1,105,cloud_offload,179
1772200035.3172178,302.5,311.9,1595,34.6,112,cloud_offload,106
1772200035.3383362,302.5,311.9,1265,59.8,119,cloud_offload,87
1772200035.3597047,302.5,311.9,1497,41.6,123,cloud_offload,75
1772200035.3712096,302.5,311.9,1347,54.3,125,cloud_offload,199
1772200035.4039524,302.5,311.8,1335,52.7,135,cloud_offload,178
1772200035.4145515,302.4,311.9,1452,43.1,137,cloud_offload,130
1772200035.4250743,302.4,311.9,1290,70.0,139,cloud_offload,96
1772200035.4570577,302.2,311.7,1556,38.6,145,cloud_offload,178
1772200035.479123,302.2,311.6,1545,35.9,152,cloud_offload,141
1772200035.4901094,302.2,311.7,1330,54.6,154,cloud_offload,186
1772200035.5115535,302.2,311.8,1618,36.0,158,cloud_offload,75
1772200035.5224407,302.2,311.9,1597,35.8,160,cloud_offload,62
1772200035.5442283,302.3,312.0,1746,28.1,167,cloud_offload,188
1772200035.5660324,302.3,312.0,1398,43.3,171,cloud_offload,70
1772200035.5880277,302.3,311.8,1443,43.4,175,cloud_offload,171
1772200035.6316764,302.3,311.8,1557,34.1,185,cloud_offload,149
1772200035.6748078,302.3,311.8,1463,35.7,197,cloud_offload,99
1772200035.7071774,302.2,311.7,1412,44.5,204,cloud_offload,88
1772200035.7289789,302.3,311.8,1369,56.2,208,cloud_offload,118
1772200035.761021,302.3,311.8,1574,42.8,215,cloud_offload,135
1772200035.8476138,302.1,311.5,1987,20.1,21,cloud_offload,71
1772200035.8695772,302.1,311.5,1533,39.4,26,cloud_offload,93
1772200035.891111,302.2,311.8,1330,62.4,31,cloud_offload,113
1772200035.934136,302.2,311.6,1416,54.1,48,cloud_offload,196
1772200035.9667394,302.0,311.5,1366,52.3,54,cloud_offload,149
1772200036.0423357,301.8,311.2,1451,39.4,70,cloud_offload,154
1772200036.0636232,301.7,311.3,1708,30.5,77,cloud_offload,132
1772200036.0746424,301.7,311.2,1413,42.6,79,cloud_offload,75
1772200036.0855176,301.6,311.2,1415,46.5,82,cloud_offload,56
1772200036.096135,301.7,311.3,1421,45.9,85,cloud_offload,192
1772200036.1175897,301.6,311.2,1408,42.9,89,cloud_offload,197
1772200036.150167,301.6,311.2,1395,46.8,95,cloud_offload,60
1772200036.2358794,301.7,311.1,1618,36.7,115,cloud_offload,83
1772200036.267905,301.8,311.1,1399,41.8,125,cloud_offload,98
1772200036.3758314,301.9,311.5,1492,40.8,150,cloud_offload,104
1772200036.4320729,301.5,310.8,1593,34.5,162,cloud_offload,168
1772200036.4427588,301.5,310.9,1469,44.7,164,cloud_offload,99
1772200036.4646971,301.4,310.8,1490,38.0,168,cloud_offload,164
1772200036.5075936,301.4,310.9,1440,45.4,177,cloud_offload,142
1772200036.529233,301.4,311.0,1733,25.7,182,cloud_offload,85
1772200036.7132437,301.3,311.1,1413,42.0,221,cloud_offload,96
1772200036.7564168,301.2,311.1,1574,34.3,4,cloud_offload,128
1772200036.7671592,301.3,311.2,1438,42.4,7,cloud_offload,190
1772200036.788367,301.3,311.2,1675,32.1,12,cloud_offload,196
1772200036.8429813,301.3,311.1,1834,25.4,22,cloud_offload,115
1772200036.864301,301.4,311.2,1541,36.3,28,cloud_offload,155
1772200036.8752275,301.3,311.1,1581,30.9,31,cloud_offload,112
1772200036.907568,301.5,311.2,1700,28.8,39,cloud_offload,158
1772200036.9293966,301.4,311.2,1727,26.5,43,cloud_offload,118
1772200036.9619641,301.4,311.3,2323,15.9,50,cloud_offload,158
1772200036.9941287,301.2,311.0,1573,32.8,57,cloud_offload,180
1772200037.0047748,301.2,310.9,1798,22.3,59,cloud_offload,194
1772200037.0265634,301.2,310.9,1416,53.3,66,cloud_offload,146
1772200037.0803668,301.3,311.0,1542,33.6,80,cloud_offload,180
1772200037.1016743,301.3,311.0,1554,47.7,84,cloud_offload,127
1772200037.1335237,301.4,311.0,1486,36.5,91,cloud_offload,82
1772200037.144235,301.5,311.1,1402,40.0,94,cloud_offload,68
1772200037.1548738,301.5,311.1,1459,45.1,97,cloud_offload,157
1772200037.1983302,301.5,311.1,2055,16.8,105,cloud_offload,199
1772200037.230517,301.5,311.1,1396,43.5,112,cloud_offload,97
1772200037.2412267,301.5,311.1,1660,33.8,115,cloud_offload,91
1772200037.2517262,301.5,311.0,1577,39.7,118,cloud_offload,192
1772200037.2731805,301.5,311.1,1458,41.4,123,cloud_offload,73
1772200037.2837105,301.4,311.0,1533,45.8,125,cloud_offload,152
1772200037.3377154,301.4,311.1,1800,26.0,135,cloud_offload,126
1772200037.3483863,301.3,311.1,1438,43.0,137,cloud_offload,64
1772200037.4239485,301.4,311.0,1334,53.3,157,cloud_offload,110
1772200037.434638,301.4,311.1,1472,44.5,159,cloud_offload,117
1772200037.445295,301.3,311.0,1410,52.7,161,cloud_offload,53
1772200037.4777484,301.1,310.8,1274,55.7,169,cloud_offload,150
1772200037.520953,300.9,310.7,1485,41.0,181,cloud_offload,187
1772200037.618637,300.7,310.2,1364,65.3,208,cloud_offload,177
1772200037.629198,300.8,310.3,1458,43.4,0,cloud_offload,89
1772200037.70513,300.6,310.2,1341,52.6,21,cloud_offload,68
1772200037.7159824,300.6,310.1,1541,42.0,23,cloud_offload,86
1772200037.726675,300.6,310.3,1414,50.6,25,cloud_offload,124
1772200037.7372415,300.5,310.2,1764,25.9,27,cloud_offload,146
1772200037.7480571,300.5,310.3,1336,57.1,29,cloud_offload,156
1772200037.7589147,300.5,310.3,1435,43.3,31,cloud_offload,136
1772200037.7806177,300.3,310.2,1369,48.8,36,cloud_offload,67
1772200037.8131604,300.2,310.1,1649,30.5,43,cloud_offload,108
1772200037.8346791,300.3,310.2,1471,45.2,48,cloud_offload,135
1772200037.8997135,300.5,310.5,1646,34.5,63,cloud_offload,175
1772200037.93223,300.5,310.4,1702,33.1,71,cloud_offload,141
1772200037.9536963,300.6,310.6,1427,52.8,75,cloud_offload,179
1772200037.9752762,300.7,310.7,1450,43.4,80,cloud_offload,129
1772200038.0179918,300.7,310.8,1496,46.4,90,cloud_offload,118
1772200038.093122,300.7,310.9,1486,38.9,106,cloud_offload,101
1772200038.1146984,300.7,310.8,1653,31.6,111,cloud_offload,167
1772200038.135812,300.7,310.9,1637,37.2,115,cloud_offload,91
1772200038.168288,300.5,310.7,1606,33.5,121,cloud_offload,85
1772200038.17903,300.3,310.7,1539,32.3,123,cloud_offload,73
1772200038.1899607,300.5,310.8,1728,26.3,125,cloud_offload,139
1772200038.2114053,300.5,310.8,1631,30.5,132,cloud_offload,191
1772200038.222132,300.5,310.9,1447,46.5,137,cloud_offload,94
1772200038.2435017,300.4,310.8,1390,52.5,144,cloud_offload,191
1772200038.2649033,300.4,310.8,1491,35.9,148,cloud_offload,123
1772200038.3081036,300.5,310.8,1354,51.8,157,cloud_offload,146
1772200038.3188639,300.5,310.7,1488,39.4,159,cloud_offload,52
1772200038.3509548,300.6,310.7,1750,30.6,171,cloud_offload,168
1772200038.3944874,300.7,310.7,1347,46.5,183,cloud_offload,74
1772200038.426879,300.7,310.8,1346,52.0,193,cloud_offload,177
1772200038.4376183,300.7,310.7,1314,42.4,198,cloud_offload,91
1772200038.459258,300.7,310.8,1608,39.5,202,cloud_offload,115
1772200038.523668,300.7,310.6,1407,42.4,218,cloud_offload,168
1772200038.534548,300.6,310.4,1608,39.2,221,cloud_offload,76
1772200038.5878763,300.4,310.2,1671,30.5,234,cloud_offload,78
1772200038.6205513,300.5,310.3,1683,31.5,8,cloud_offload,91
1772200038.6315272,300.4,310.2,1529,36.2,10,cloud_offload,63
1772200038.6533406,300.6,310.5,1570,38.3,14,cloud_offload,124
1772200038.7180586,300.8,310.8,1564,36.2,31,cloud_offload,84
